sample_idx,file_idx,frame_idx,file_name,minio_path
669107,669,107,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669107
669112,669,112,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669112
669117,669,117,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669117
669122,669,122,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669122
669127,669,127,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669127
669131,669,131,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669131
669132,669,132,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669132
669136,669,136,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669136
669137,669,137,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669137
669141,669,141,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669141
669142,669,142,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669142
669146,669,146,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669146
669147,669,147,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669147
669151,669,151,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669151
669152,669,152,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669152
669156,669,156,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669156
669157,669,157,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669157
669161,669,161,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669161
669162,669,162,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669162
669166,669,166,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669166
669167,669,167,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669167
669171,669,171,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669171
669176,669,176,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669176
670025,670,25,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670025
670030,670,30,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670030
670035,670,35,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670035
670040,670,40,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670040
670045,670,45,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670045
670050,670,50,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670050
670055,670,55,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670055
670060,670,60,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670060
670065,670,65,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670065
670070,670,70,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670070
670125,670,125,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670125
670130,670,130,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670130
670135,670,135,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670135
670140,670,140,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670140
670145,670,145,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670145
670150,670,150,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670150
670155,670,155,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670155
670160,670,160,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670160
670165,670,165,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670165
670170,670,170,segment-6814918034011049245_134_170_154_170_with_camera_labels.tfrecord,training/semseg/0670170
671024,671,24,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671024
671029,671,29,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671029
671034,671,34,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671034
671039,671,39,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671039
671044,671,44,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671044
671049,671,49,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671049
671054,671,54,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671054
671059,671,59,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671059
671064,671,64,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671064
671069,671,69,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671069
671074,671,74,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671074
671079,671,79,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671079
671084,671,84,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671084
671089,671,89,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671089
671094,671,94,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671094
671099,671,99,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671099
671104,671,104,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671104
671109,671,109,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671109
671114,671,114,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671114
671119,671,119,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671119
671124,671,124,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671124
671129,671,129,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671129
671134,671,134,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671134
671139,671,139,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671139
671144,671,144,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671144
671149,671,149,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671149
671154,671,154,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671154
671159,671,159,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671159
671164,671,164,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671164
671169,671,169,segment-6904827860701329567_960_000_980_000_with_camera_labels.tfrecord,training/semseg/0671169
672025,672,25,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672025
672030,672,30,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672030
672035,672,35,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672035
672040,672,40,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672040
672045,672,45,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672045
672050,672,50,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672050
672055,672,55,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672055
672060,672,60,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672060
672065,672,65,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672065
672070,672,70,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672070
672075,672,75,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672075
672080,672,80,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672080
672085,672,85,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672085
672090,672,90,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672090
672095,672,95,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672095
672100,672,100,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672100
672105,672,105,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672105
672110,672,110,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672110
672115,672,115,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672115
672120,672,120,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672120
672125,672,125,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672125
672130,672,130,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672130
672135,672,135,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672135
672140,672,140,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672140
672145,672,145,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672145
672150,672,150,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672150
672155,672,155,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672155
672160,672,160,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672160
672165,672,165,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672165
672170,672,170,segment-6935841224766931310_2770_310_2790_310_with_camera_labels.tfrecord,training/semseg/0672170
673024,673,24,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673024
673029,673,29,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673029
673034,673,34,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673034
673039,673,39,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673039
673044,673,44,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673044
673049,673,49,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673049
673054,673,54,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673054
673059,673,59,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673059
673064,673,64,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673064
673069,673,69,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673069
673124,673,124,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673124
673129,673,129,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673129
673134,673,134,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673134
673139,673,139,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673139
673144,673,144,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673144
673149,673,149,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673149
673154,673,154,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673154
673159,673,159,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673159
673164,673,164,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673164
673169,673,169,segment-7000927478052605119_1052_330_1072_330_with_camera_labels.tfrecord,training/semseg/0673169
674024,674,24,segment-7007702792982559244_4400_000_4420_000_with_camera_labels.tfrecord,training/semseg/0674024
674029,674,29,segment-7007702792982559244_4400_000_4420_000_with_camera_labels.tfrecord,training/semseg/0674029
674034,674,34,segment-7007702792982559244_4400_000_4420_000_with_camera_labels.tfrecord,training/semseg/0674034
674039,674,39,segment-7007702792982559244_4400_000_4420_000_with_camera_labels.tfrecord,training/semseg/0674039
674044,674,44,segment-7007702792982559244_4400_000_4420_000_with_camera_labels.tfrecord,training/semseg/0674044
674049,674,49,segment-7007702792982559244_4400_000_4420_000_with_camera_labels.tfrecord,training/semseg/0674049
674054,674,54,segment-7007702792982559244_4400_000_4420_000_with_camera_labels.tfrecord,training/semseg/0674054
